id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user_verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
544,1280302970916102145,2020-07-07 00:49:49,A Hungarian midwife has an unusual ability: She can sense the presence of garden gnomes.,None,None,None,None,None,441,66,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
545,1280242571264929792,2020-07-06 20:49:49,"An opera singer is reading a book about the weather. Suddenly, the book turns into a pirate.",None,None,None,None,None,246,30,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
546,1280182171806781440,2020-07-06 16:49:49,An enormous cemetery covers the whole of Burma.,None,None,None,None,None,86,5,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
547,1280121772197638145,2020-07-06 12:49:48,An Irish senator plays a game of poker with a little boy's mind.,None,None,None,None,None,137,22,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
548,1280061372617814017,2020-07-06 08:49:48,A square made of Wal-Mart appears in San Diego.,None,None,None,None,None,86,6,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
549,1280000973008564225,2020-07-06 04:49:47,An archangel is painting inside a star.,None,None,None,None,None,599,162,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
550,1279940573647048704,2020-07-06 00:49:47,"A boy hears a grandfather clock strike 12. In that time, he lives another life as a Danish professor.",None,None,None,None,None,321,51,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
551,1279880174046072832,2020-07-05 20:49:47,A marble Coliseum causes anyone who enters it to turn into a parallelogram.,None,None,None,None,None,166,22,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
552,1279819774487224320,2020-07-05 16:49:46,A lawyer finds out that she does not exist. The only thing that exists is a gigantic frozen dream.,None,None,None,None,None,556,131,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
553,1279759374836133888,2020-07-05 12:49:46,A supermodel sees a bearskin rug.,None,None,None,None,None,92,8,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
554,1279698975482712070,2020-07-05 08:49:46,A neurosurgeon is playing a game of charades with history.,None,None,None,None,None,185,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
555,1279638576011964417,2020-07-05 04:49:45,Philosophy is celebrating its birthday.,None,None,None,None,None,514,77,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
556,1279578176729972737,2020-07-05 00:49:45,Solve this mystery: A archivist is found murdered in a house of mirrors. Beside her is an ear and a Big Mac.,None,None,None,None,None,382,67,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
557,1279517777204670464,2020-07-04 20:49:45,"A clairvoyant turns over a tarot card with a scorpion on it. 'You will marry an American grandmother,' he says to you.",None,None,None,None,None,184,20,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
558,1279457377893314561,2020-07-04 16:49:44,A Mongolian maestro conducts a Mozart opera about a comet that lasts for 134 million years.,None,None,None,None,None,241,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
559,1279396978472841218,2020-07-04 12:49:44,In Detroit is a billionaire who has a Siamese cat instead of an intestine.,None,None,None,None,None,206,26,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
560,1279336578909794310,2020-07-04 08:49:43,A video game designer eats a glass mountain range.,None,None,None,None,None,179,30,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
561,1279276179392917504,2020-07-04 04:49:43,You will dream of a dancer tonight. The dancer will poison you.,None,None,None,None,None,790,161,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
562,1279215779833995264,2020-07-04 00:49:43,"A quantum physicist discovers that the Aurora Borealis does not exist, and is relieved.",None,None,None,None,None,307,49,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
563,1279155380530974720,2020-07-03 20:49:42,A sculptor invents a new kind of astrology based on the movement of surfboards.,None,None,None,None,None,175,24,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
564,1279155380530974720,2020-07-03 20:49:42,A sculptor invents a new kind of astrology based on the movement of surfboards.,None,None,None,None,None,175,24,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
565,1279094981001543680,2020-07-03 16:49:42,One hundred doctoral students imagine a waterfall into existence.,None,None,None,None,None,357,56,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
566,1279034581618835456,2020-07-03 12:49:42,An Assyrian architect is obsessed with collecting telephones.,None,None,None,None,None,132,15,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
567,1278974182332616706,2020-07-03 08:49:41,A Tunisian psychiatrist marries a chocolate cathedral.,None,None,None,None,None,126,16,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
568,1278913782924730370,2020-07-03 04:49:41,"An albatross appears next to René Descartes. It says: ""I am your mother.""",None,None,None,None,None,617,115,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
569,1278853383558848512,2020-07-03 00:49:41,There is a secret department in Procter &amp; Gamble that has found a new way to create regret.,None,None,None,None,None,527,92,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
570,1278792984150994946,2020-07-02 20:49:40,A software developer finds a 16th century book containing instructions for building a motel out of love letters.,None,None,None,None,None,274,50,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
571,1278732584738934784,2020-07-02 16:49:40,A group of ghosts are on a secret mission. Their aim is to kill an extremely powerful demon.,None,None,None,None,None,408,75,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
572,1278672185226223616,2020-07-02 12:49:40,A famous anthropologist falls in love with carbon dioxide.,None,None,None,None,None,336,44,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
573,1278611785596067840,2020-07-02 08:49:39,A schoolmistress dances with Mars inside a silver volcano.,None,None,None,None,None,116,18,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
574,1278551385915588610,2020-07-02 04:49:39,There is a 16th century Babylonian prophecy that you will fall in love with a burrito.,None,None,None,None,None,533,109,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
575,1278490986511908864,2020-07-02 00:49:39,A penniless cook makes a milkshake flavored with ferris wheels.,None,None,None,None,None,154,18,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
576,1278430586688897034,2020-07-01 20:49:38,An Afghan tugboat sails across an ocean of the Vatican.,None,None,None,None,None,59,3,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
577,1278370187234795520,2020-07-01 16:49:38,A Panamanian essay describes a topaz that kills everyone who is enlightened.,None,None,None,None,None,93,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
578,1278309787730501632,2020-07-01 12:49:37,A secret society of professors invent a world where everything is clocks.,None,None,None,None,None,321,44,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
579,1278249388331003909,2020-07-01 08:49:37,An Armenian mermaid passes a law against placentas.,None,None,None,None,None,161,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
580,1278188989002833921,2020-07-01 04:49:37,A courageous tsarina catches her partner having sexual intercourse with panic attacks.,None,None,None,None,None,247,43,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
581,1278128589557215232,2020-07-01 00:49:36,A cloud is standing perfectly still in a cathedral.,None,None,None,None,None,403,78,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
